subtitle_index,start_time,end_time,start_seconds,end_seconds,frame_count,diff_time_ms,timestamp,iso,shutter,fnum,ev,color_md,focal_len,latitude,longitude,rel_alt,abs_alt,ct
1351,"00:00:45,040","00:00:45,074",45.04,45.074,1351,34,2026-06-09 08:35:18.477,230.0,1/3200.0,1.8,0.0,default,24.0,32.102385,35.209284,30.9,731.482,5282.0
1352,"00:00:45,074","00:00:45,107",45.074,45.107,1352,33,2026-06-09 08:35:18.509,230.0,1/3200.0,1.8,0.0,default,24.0,32.102394,35.209279,30.9,731.482,5283.0
1353,"00:00:45,107","00:00:45,141",45.107,45.141,1353,34,2026-06-09 08:35:18.543,230.0,1/3200.0,1.8,0.0,default,24.0,32.102394,35.209279,30.9,731.482,5283.0
1354,"00:00:45,141","00:00:45,174",45.141,45.174,1354,33,2026-06-09 08:35:18.576,230.0,1/3200.0,1.8,0.0,default,24.0,32.102394,35.209279,30.9,731.482,5284.0
1355,"00:00:45,174","00:00:45,207",45.174,45.207,1355,33,2026-06-09 08:35:18.609,230.0,1/3200.0,1.8,0.0,default,24.0,32.102402,35.209274,30.9,731.482,5284.0
1356,"00:00:45,207","00:00:45,241",45.207,45.241,1356,34,2026-06-09 08:35:18.643,230.0,1/3200.0,1.8,0.0,default,24.0,32.102402,35.209274,30.9,731.482,5285.0
1357,"00:00:45,241","00:00:45,274",45.241,45.274,1357,33,2026-06-09 08:35:18.677,230.0,1/3200.0,1.8,0.0,default,24.0,32.102402,35.209274,30.9,731.482,5286.0
1358,"00:00:45,274","00:00:45,307",45.274,45.307,1358,33,2026-06-09 08:35:18.709,230.0,1/3200.0,1.8,0.0,default,24.0,32.10241,35.209269,30.9,731.482,5287.0
1359,"00:00:45,307","00:00:45,341",45.307,45.341,1359,34,2026-06-09 08:35:18.743,230.0,1/3200.0,1.8,0.0,default,24.0,32.10241,35.209269,30.9,731.482,5288.0
1360,"00:00:45,341","00:00:45,374",45.341,45.374,1360,33,2026-06-09 08:35:18.776,230.0,1/3200.0,1.8,0.0,default,24.0,32.10241,35.209269,30.9,731.482,5289.0
1361,"00:00:45,374","00:00:45,407",45.374,45.407,1361,33,2026-06-09 08:35:18.810,230.0,1/3200.0,1.8,0.0,default,24.0,32.102418,35.209264,30.9,731.482,5290.0
1362,"00:00:45,407","00:00:45,441",45.407,45.441,1362,34,2026-06-09 08:35:18.843,230.0,1/3200.0,1.8,0.0,default,24.0,32.102418,35.209264,30.9,731.482,5291.0
1363,"00:00:45,441","00:00:45,474",45.441,45.474,1363,33,2026-06-09 08:35:18.876,230.0,1/3200.0,1.8,0.0,default,24.0,32.102418,35.209264,30.9,731.482,5292.0
1364,"00:00:45,474","00:00:45,508",45.474,45.508,1364,34,2026-06-09 08:35:18.910,230.0,1/3200.0,1.8,0.0,default,24.0,32.102426,35.209259,30.9,731.482,5294.0
1365,"00:00:45,508","00:00:45,541",45.508,45.541,1365,33,2026-06-09 08:35:18.943,230.0,1/3200.0,1.8,0.0,default,24.0,32.102426,35.209259,30.9,731.482,5295.0
1366,"00:00:45,541","00:00:45,574",45.541,45.574,1366,33,2026-06-09 08:35:18.976,230.0,1/3200.0,1.8,0.0,default,24.0,32.102426,35.209259,30.9,731.482,5297.0
1367,"00:00:45,574","00:00:45,608",45.574,45.608,1367,34,2026-06-09 08:35:19.010,230.0,1/4000.0,1.8,0.0,default,24.0,32.102434,35.209254,30.9,731.482,5300.0
1368,"00:00:45,608","00:00:45,641",45.608,45.641,1368,33,2026-06-09 08:35:19.043,230.0,1/4000.0,1.8,0.0,default,24.0,32.102434,35.209254,30.9,731.482,5303.0
1369,"00:00:45,641","00:00:45,674",45.641,45.674,1369,33,2026-06-09 08:35:19.077,230.0,1/4000.0,1.8,0.0,default,24.0,32.102434,35.209254,30.9,731.482,5305.0
1370,"00:00:45,674","00:00:45,708",45.674,45.708,1370,34,2026-06-09 08:35:19.110,230.0,1/4000.0,1.8,0.0,default,24.0,32.102442,35.209249,30.9,731.482,5307.0
1371,"00:00:45,708","00:00:45,741",45.708,45.741,1371,33,2026-06-09 08:35:19.143,230.0,1/4000.0,1.8,0.0,default,24.0,32.102442,35.209249,30.9,731.482,5309.0
1372,"00:00:45,741","00:00:45,774",45.741,45.774,1372,33,2026-06-09 08:35:19.177,230.0,1/4000.0,1.8,0.0,default,24.0,32.102442,35.209249,30.9,731.482,5312.0
1373,"00:00:45,774","00:00:45,808",45.774,45.808,1373,34,2026-06-09 08:35:19.210,230.0,1/4000.0,1.8,0.0,default,24.0,32.102451,35.209244,30.9,731.482,5314.0
1374,"00:00:45,808","00:00:45,841",45.808,45.841,1374,33,2026-06-09 08:35:19.243,230.0,1/4000.0,1.8,0.0,default,24.0,32.102451,35.209244,30.9,731.482,5316.0
1375,"00:00:45,841","00:00:45,875",45.841,45.875,1375,34,2026-06-09 08:35:19.277,230.0,1/4000.0,1.8,0.0,default,24.0,32.102451,35.209244,30.9,731.482,5318.0
1376,"00:00:45,875","00:00:45,908",45.875,45.908,1376,33,2026-06-09 08:35:19.311,230.0,1/4000.0,1.8,0.0,default,24.0,32.102458,35.209239,30.9,731.482,5320.0
1377,"00:00:45,908","00:00:45,941",45.908,45.941,1377,33,2026-06-09 08:35:19.343,230.0,1/4000.0,1.8,0.0,default,24.0,32.102458,35.209239,30.9,731.482,5322.0
1378,"00:00:45,941","00:00:45,975",45.941,45.975,1378,34,2026-06-09 08:35:19.378,230.0,1/4000.0,1.8,0.0,default,24.0,32.102458,35.209239,30.9,731.482,5324.0
1379,"00:00:45,975","00:00:46,008",45.975,46.008,1379,33,2026-06-09 08:35:19.410,220.0,1/4000.0,1.8,0.0,default,24.0,32.102467,35.209233,30.9,731.482,5326.0
1380,"00:00:46,008","00:00:46,041",46.008,46.041,1380,33,2026-06-09 08:35:19.443,220.0,1/4000.0,1.8,0.0,default,24.0,32.102467,35.209233,30.9,731.482,5328.0
1381,"00:00:46,041","00:00:46,075",46.041,46.075,1381,34,2026-06-09 08:35:19.477,220.0,1/4000.0,1.8,0.0,default,24.0,32.102467,35.209233,30.9,731.482,5328.0
1382,"00:00:46,075","00:00:46,108",46.075,46.108,1382,33,2026-06-09 08:35:19.511,220.0,1/4000.0,1.8,0.0,default,24.0,32.102475,35.209229,30.9,731.482,5328.0
1383,"00:00:46,108","00:00:46,141",46.108,46.141,1383,33,2026-06-09 08:35:19.543,240.0,1/4000.0,1.8,0.0,default,24.0,32.102475,35.209229,30.9,731.482,5329.0
1384,"00:00:46,141","00:00:46,175",46.141,46.175,1384,34,2026-06-09 08:35:19.578,230.0,1/4000.0,1.8,0.0,default,24.0,32.102483,35.209223,31.0,731.582,5329.0
1385,"00:00:46,175","00:00:46,208",46.175,46.208,1385,33,2026-06-09 08:35:19.610,230.0,1/4000.0,1.8,0.0,default,24.0,32.102483,35.209223,31.0,731.582,5330.0
1386,"00:00:46,208","00:00:46,242",46.208,46.242,1386,34,2026-06-09 08:35:19.644,230.0,1/4000.0,1.8,0.0,default,24.0,32.102483,35.209223,31.0,731.582,5330.0
1387,"00:00:46,242","00:00:46,275",46.242,46.275,1387,33,2026-06-09 08:35:19.678,230.0,1/4000.0,1.8,0.0,default,24.0,32.102483,35.209223,31.0,731.582,5331.0
1388,"00:00:46,275","00:00:46,308",46.275,46.308,1388,33,2026-06-09 08:35:19.710,230.0,1/4000.0,1.8,0.0,default,24.0,32.102491,35.209218,31.0,731.582,5331.0
1389,"00:00:46,308","00:00:46,342",46.308,46.342,1389,34,2026-06-09 08:35:19.744,230.0,1/4000.0,1.8,0.0,default,24.0,32.102491,35.209218,31.0,731.582,5331.0
1390,"00:00:46,342","00:00:46,375",46.342,46.375,1390,33,2026-06-09 08:35:19.778,230.0,1/4000.0,1.8,0.0,default,24.0,32.102491,35.209218,31.0,731.582,5331.0
1391,"00:00:46,375","00:00:46,408",46.375,46.408,1391,33,2026-06-09 08:35:19.812,230.0,1/4000.0,1.8,0.0,default,24.0,32.102499,35.209213,31.0,731.582,5328.0
1392,"00:00:46,408","00:00:46,442",46.408,46.442,1392,34,2026-06-09 08:35:19.844,220.0,1/4000.0,1.8,0.0,default,24.0,32.102499,35.209213,31.0,731.582,5322.0
1393,"00:00:46,442","00:00:46,475",46.442,46.475,1393,33,2026-06-09 08:35:19.877,220.0,1/4000.0,1.8,0.0,default,24.0,32.102507,35.209208,31.0,731.582,5313.0
1394,"00:00:46,475","00:00:46,508",46.475,46.508,1394,33,2026-06-09 08:35:19.910,220.0,1/4000.0,1.8,0.0,default,24.0,32.102507,35.209208,31.0,731.582,5304.0
1395,"00:00:46,508","00:00:46,542",46.508,46.542,1395,34,2026-06-09 08:35:19.944,220.0,1/4000.0,1.8,0.0,default,24.0,32.102507,35.209208,31.0,731.582,5294.0
1396,"00:00:46,542","00:00:46,575",46.542,46.575,1396,33,2026-06-09 08:35:19.977,220.0,1/4000.0,1.8,0.0,default,24.0,32.102507,35.209208,31.0,731.582,5284.0
1397,"00:00:46,575","00:00:46,609",46.575,46.609,1397,34,2026-06-09 08:35:20.011,220.0,1/4000.0,1.8,0.0,default,24.0,32.102515,35.209203,31.0,731.582,5274.0
1398,"00:00:46,609","00:00:46,642",46.609,46.642,1398,33,2026-06-09 08:35:20.044,220.0,1/4000.0,1.8,0.0,default,24.0,32.102515,35.209203,31.0,731.582,5264.0
1399,"00:00:46,642","00:00:46,675",46.642,46.675,1399,33,2026-06-09 08:35:20.078,220.0,1/4000.0,1.8,0.0,default,24.0,32.102515,35.209203,31.0,731.582,5254.0
1400,"00:00:46,675","00:00:46,709",46.675,46.709,1400,34,2026-06-09 08:35:20.111,210.0,1/4000.0,1.8,0.0,default,24.0,32.102524,35.209197,31.0,731.582,5245.0
1401,"00:00:46,709","00:00:46,742",46.709,46.742,1401,33,2026-06-09 08:35:20.144,210.0,1/4000.0,1.8,0.0,default,24.0,32.102524,35.209197,31.0,731.582,5236.0
1402,"00:00:46,742","00:00:46,775",46.742,46.775,1402,33,2026-06-09 08:35:20.178,210.0,1/4000.0,1.8,0.0,default,24.0,32.102524,35.209197,31.0,731.582,5228.0
1403,"00:00:46,775","00:00:46,809",46.775,46.809,1403,34,2026-06-09 08:35:20.211,210.0,1/4000.0,1.8,0.0,default,24.0,32.102531,35.209193,31.0,731.582,5220.0
1404,"00:00:46,809","00:00:46,842",46.809,46.842,1404,33,2026-06-09 08:35:20.245,210.0,1/4000.0,1.8,0.0,default,24.0,32.102531,35.209193,31.0,731.582,5213.0
1405,"00:00:46,842","00:00:46,875",46.842,46.875,1405,33,2026-06-09 08:35:20.278,210.0,1/4000.0,1.8,0.0,default,24.0,32.102531,35.209193,31.0,731.582,5205.0
1406,"00:00:46,875","00:00:46,909",46.875,46.909,1406,34,2026-06-09 08:35:20.311,210.0,1/4000.0,1.8,0.0,default,24.0,32.102539,35.209187,31.0,731.582,5199.0
1407,"00:00:46,909","00:00:46,942",46.909,46.942,1407,33,2026-06-09 08:35:20.344,230.0,1/4000.0,1.8,0.0,default,24.0,32.102539,35.209187,31.0,731.582,5193.0
1408,"00:00:46,942","00:00:46,976",46.942,46.976,1408,34,2026-06-09 08:35:20.378,230.0,1/4000.0,1.8,0.0,default,24.0,32.102539,35.209187,31.0,731.582,5187.0
1409,"00:00:46,976","00:00:47,009",46.976,47.009,1409,33,2026-06-09 08:35:20.411,230.0,1/4000.0,1.8,0.0,default,24.0,32.102548,35.209182,31.0,731.582,5182.0
1410,"00:00:47,009","00:00:47,042",47.009,47.042,1410,33,2026-06-09 08:35:20.444,220.0,1/4000.0,1.8,0.0,default,24.0,32.102548,35.209182,31.0,731.582,5177.0
1411,"00:00:47,042","00:00:47,076",47.042,47.076,1411,34,2026-06-09 08:35:20.478,220.0,1/4000.0,1.8,0.0,default,24.0,32.102548,35.209182,31.0,731.582,5173.0
1412,"00:00:47,076","00:00:47,109",47.076,47.109,1412,33,2026-06-09 08:35:20.511,220.0,1/4000.0,1.8,0.0,default,24.0,32.102556,35.209177,31.0,731.582,5170.0
1413,"00:00:47,109","00:00:47,142",47.109,47.142,1413,33,2026-06-09 08:35:20.544,220.0,1/4000.0,1.8,0.0,default,24.0,32.102556,35.209177,31.0,731.582,5167.0
1414,"00:00:47,142","00:00:47,176",47.142,47.176,1414,34,2026-06-09 08:35:20.579,220.0,1/4000.0,1.8,0.0,default,24.0,32.102556,35.209177,31.0,731.582,5164.0
1415,"00:00:47,176","00:00:47,209",47.176,47.209,1415,33,2026-06-09 08:35:20.612,220.0,1/4000.0,1.8,0.0,default,24.0,32.102564,35.209171,31.0,731.582,5162.0
1416,"00:00:47,209","00:00:47,242",47.209,47.242,1416,33,2026-06-09 08:35:20.644,220.0,1/4000.0,1.8,0.0,default,24.0,32.102564,35.209171,31.0,731.582,5160.0
1417,"00:00:47,242","00:00:47,276",47.242,47.276,1417,34,2026-06-09 08:35:20.678,220.0,1/4000.0,1.8,0.0,default,24.0,32.102564,35.209171,31.0,731.582,5158.0
1418,"00:00:47,276","00:00:47,309",47.276,47.309,1418,33,2026-06-09 08:35:20.711,210.0,1/4000.0,1.8,0.0,default,24.0,32.102571,35.209165,31.0,731.582,5157.0
1419,"00:00:47,309","00:00:47,343",47.309,47.343,1419,34,2026-06-09 08:35:20.745,210.0,1/4000.0,1.8,0.0,default,24.0,32.102571,35.209165,31.0,731.582,5156.0
1420,"00:00:47,343","00:00:47,376",47.343,47.376,1420,33,2026-06-09 08:35:20.779,210.0,1/4000.0,1.8,0.0,default,24.0,32.102571,35.209165,31.0,731.582,5155.0
1421,"00:00:47,376","00:00:47,409",47.376,47.409,1421,33,2026-06-09 08:35:20.811,210.0,1/4000.0,1.8,0.0,default,24.0,32.102579,35.209159,31.0,731.582,5154.0
1422,"00:00:47,409","00:00:47,443",47.409,47.443,1422,34,2026-06-09 08:35:20.845,210.0,1/4000.0,1.8,0.0,default,24.0,32.102579,35.209159,31.0,731.582,5154.0
1423,"00:00:47,443","00:00:47,476",47.443,47.476,1423,33,2026-06-09 08:35:20.878,210.0,1/4000.0,1.8,0.0,default,24.0,32.102579,35.209159,31.0,731.582,5154.0
1424,"00:00:47,476","00:00:47,509",47.476,47.509,1424,33,2026-06-09 08:35:20.911,210.0,1/4000.0,1.8,0.0,default,24.0,32.102587,35.209153,31.0,731.582,5155.0
1425,"00:00:47,509","00:00:47,543",47.509,47.543,1425,34,2026-06-09 08:35:20.945,200.0,1/4000.0,1.8,0.0,default,24.0,32.102587,35.209153,31.0,731.582,5155.0
1426,"00:00:47,543","00:00:47,576",47.543,47.576,1426,33,2026-06-09 08:35:20.979,200.0,1/4000.0,1.8,0.0,default,24.0,32.102587,35.209153,31.0,731.582,5156.0
1427,"00:00:47,576","00:00:47,609",47.576,47.609,1427,33,2026-06-09 08:35:21.011,200.0,1/4000.0,1.8,0.0,default,24.0,32.102594,35.209147,31.0,731.582,5156.0
1428,"00:00:47,609","00:00:47,643",47.609,47.643,1428,34,2026-06-09 08:35:21.045,200.0,1/4000.0,1.8,0.0,default,24.0,32.102594,35.209147,31.0,731.582,5157.0
1429,"00:00:47,643","00:00:47,676",47.643,47.676,1429,33,2026-06-09 08:35:21.079,200.0,1/4000.0,1.8,0.0,default,24.0,32.102594,35.209147,31.0,731.582,5159.0
1430,"00:00:47,676","00:00:47,710",47.676,47.71,1430,34,2026-06-09 08:35:21.112,200.0,1/4000.0,1.8,0.0,default,24.0,32.102602,35.209139,31.0,731.582,5161.0
1431,"00:00:47,710","00:00:47,743",47.71,47.743,1431,33,2026-06-09 08:35:21.145,200.0,1/4000.0,1.8,0.0,default,24.0,32.102602,35.209139,31.0,731.582,5163.0
1432,"00:00:47,743","00:00:47,776",47.743,47.776,1432,33,2026-06-09 08:35:21.179,200.0,1/4000.0,1.8,0.0,default,24.0,32.102602,35.209139,31.0,731.582,5165.0
1433,"00:00:47,776","00:00:47,810",47.776,47.81,1433,34,2026-06-09 08:35:21.212,200.0,1/4000.0,1.8,0.0,default,24.0,32.102609,35.209132,31.0,731.582,5167.0
1434,"00:00:47,810","00:00:47,843",47.81,47.843,1434,33,2026-06-09 08:35:21.245,200.0,1/4000.0,1.8,0.0,default,24.0,32.102609,35.209132,31.0,731.582,5170.0
1435,"00:00:47,843","00:00:47,876",47.843,47.876,1435,33,2026-06-09 08:35:21.279,200.0,1/4000.0,1.8,0.0,default,24.0,32.102616,35.209126,31.0,731.582,5172.0
1436,"00:00:47,876","00:00:47,910",47.876,47.91,1436,34,2026-06-09 08:35:21.312,190.0,1/4000.0,1.8,0.0,default,24.0,32.102616,35.209126,31.0,731.582,5175.0
1437,"00:00:47,910","00:00:47,943",47.91,47.943,1437,33,2026-06-09 08:35:21.345,190.0,1/4000.0,1.8,0.0,default,24.0,32.102616,35.209126,31.0,731.582,5177.0
1438,"00:00:47,943","00:00:47,976",47.943,47.976,1438,33,2026-06-09 08:35:21.379,190.0,1/4000.0,1.8,0.0,default,24.0,32.102616,35.209126,31.0,731.582,5179.0
1439,"00:00:47,976","00:00:48,010",47.976,48.01,1439,34,2026-06-09 08:35:21.412,190.0,1/4000.0,1.8,0.0,default,24.0,32.102623,35.209118,31.0,731.582,5181.0
1440,"00:00:48,010","00:00:48,043",48.01,48.043,1440,33,2026-06-09 08:35:21.446,190.0,1/4000.0,1.8,0.0,default,24.0,32.102623,35.209118,31.0,731.582,5182.0
1441,"00:00:48,043","00:00:48,077",48.043,48.077,1441,34,2026-06-09 08:35:21.479,210.0,1/4000.0,1.8,0.0,default,24.0,32.102623,35.209118,31.0,731.582,5183.0
1442,"00:00:48,077","00:00:48,110",48.077,48.11,1442,33,2026-06-09 08:35:21.512,210.0,1/4000.0,1.8,0.0,default,24.0,32.10263,35.209111,31.0,731.582,5184.0
1443,"00:00:48,110","00:00:48,143",48.11,48.143,1443,33,2026-06-09 08:35:21.546,210.0,1/4000.0,1.8,0.0,default,24.0,32.10263,35.209111,31.0,731.582,5185.0
1444,"00:00:48,143","00:00:48,177",48.143,48.177,1444,34,2026-06-09 08:35:21.579,200.0,1/5000.0,1.8,0.0,default,24.0,32.10263,35.209111,31.0,731.582,5187.0
1445,"00:00:48,177","00:00:48,210",48.177,48.21,1445,33,2026-06-09 08:35:21.612,200.0,1/5000.0,1.8,0.0,default,24.0,32.102636,35.209103,31.0,731.582,5188.0
1446,"00:00:48,210","00:00:48,243",48.21,48.243,1446,33,2026-06-09 08:35:21.645,200.0,1/5000.0,1.8,0.0,default,24.0,32.102636,35.209103,31.0,731.582,5190.0
1447,"00:00:48,243","00:00:48,277",48.243,48.277,1447,34,2026-06-09 08:35:21.679,200.0,1/5000.0,1.8,0.0,default,24.0,32.102636,35.209103,31.0,731.582,5191.0
1448,"00:00:48,277","00:00:48,310",48.277,48.31,1448,33,2026-06-09 08:35:21.712,200.0,1/5000.0,1.8,0.0,default,24.0,32.102642,35.209096,31.0,731.582,5193.0
1449,"00:00:48,310","00:00:48,343",48.31,48.343,1449,33,2026-06-09 08:35:21.745,200.0,1/5000.0,1.8,0.0,default,24.0,32.102642,35.209096,31.0,731.582,5194.0
1450,"00:00:48,343","00:00:48,377",48.343,48.377,1450,34,2026-06-09 08:35:21.779,200.0,1/5000.0,1.8,0.0,default,24.0,32.102642,35.209096,31.0,731.582,5196.0
1451,"00:00:48,377","00:00:48,410",48.377,48.41,1451,33,2026-06-09 08:35:21.812,200.0,1/5000.0,1.8,0.0,default,24.0,32.102649,35.209088,31.0,731.582,5197.0
1452,"00:00:48,410","00:00:48,444",48.41,48.444,1452,34,2026-06-09 08:35:21.846,200.0,1/5000.0,1.8,0.0,default,24.0,32.102649,35.209088,31.0,731.582,5199.0
1453,"00:00:48,444","00:00:48,477",48.444,48.477,1453,33,2026-06-09 08:35:21.880,200.0,1/5000.0,1.8,0.0,default,24.0,32.102649,35.209088,31.0,731.582,5200.0
1454,"00:00:48,477","00:00:48,510",48.477,48.51,1454,33,2026-06-09 08:35:21.912,200.0,1/5000.0,1.8,0.0,default,24.0,32.102656,35.209081,31.0,731.582,5201.0
1455,"00:00:48,510","00:00:48,544",48.51,48.544,1455,34,2026-06-09 08:35:21.946,200.0,1/5000.0,1.8,0.0,default,24.0,32.102656,35.209081,31.0,731.582,5203.0
1456,"00:00:48,544","00:00:48,577",48.544,48.577,1456,33,2026-06-09 08:35:21.979,200.0,1/5000.0,1.8,0.0,default,24.0,32.102656,35.209081,31.0,731.582,5205.0
1457,"00:00:48,577","00:00:48,610",48.577,48.61,1457,33,2026-06-09 08:35:22.012,200.0,1/5000.0,1.8,0.0,default,24.0,32.102662,35.209073,31.0,731.582,5208.0
1458,"00:00:48,610","00:00:48,644",48.61,48.644,1458,34,2026-06-09 08:35:22.046,200.0,1/5000.0,1.8,0.0,default,24.0,32.102662,35.209073,31.0,731.582,5211.0
1459,"00:00:48,644","00:00:48,677",48.644,48.677,1459,33,2026-06-09 08:35:22.080,200.0,1/5000.0,1.8,0.0,default,24.0,32.102662,35.209073,31.0,731.582,5214.0
1460,"00:00:48,677","00:00:48,710",48.677,48.71,1460,33,2026-06-09 08:35:22.113,200.0,1/5000.0,1.8,0.0,default,24.0,32.102669,35.209066,31.0,731.582,5218.0
1461,"00:00:48,710","00:00:48,744",48.71,48.744,1461,34,2026-06-09 08:35:22.146,200.0,1/5000.0,1.8,0.0,default,24.0,32.102669,35.209066,31.0,731.582,5221.0
1462,"00:00:48,744","00:00:48,777",48.744,48.777,1462,33,2026-06-09 08:35:22.179,200.0,1/5000.0,1.8,0.0,default,24.0,32.102669,35.209066,31.0,731.582,5223.0
1463,"00:00:48,777","00:00:48,811",48.777,48.811,1463,34,2026-06-09 08:35:22.213,200.0,1/5000.0,1.8,0.0,default,24.0,32.102675,35.209059,31.0,731.582,5226.0
1464,"00:00:48,811","00:00:48,844",48.811,48.844,1464,33,2026-06-09 08:35:22.246,200.0,1/5000.0,1.8,0.0,default,24.0,32.102675,35.209059,31.0,731.582,5228.0
1465,"00:00:48,844","00:00:48,877",48.844,48.877,1465,33,2026-06-09 08:35:22.280,200.0,1/5000.0,1.8,0.0,default,24.0,32.102675,35.209059,31.0,731.582,5230.0
1466,"00:00:48,877","00:00:48,911",48.877,48.911,1466,34,2026-06-09 08:35:22.313,200.0,1/5000.0,1.8,0.0,default,24.0,32.102682,35.209051,31.0,731.582,5233.0
1467,"00:00:48,911","00:00:48,944",48.911,48.944,1467,33,2026-06-09 08:35:22.346,200.0,1/5000.0,1.8,0.0,default,24.0,32.102682,35.209051,31.0,731.582,5235.0
1468,"00:00:48,944","00:00:48,977",48.944,48.977,1468,33,2026-06-09 08:35:22.380,200.0,1/5000.0,1.8,0.0,default,24.0,32.102682,35.209051,31.0,731.582,5238.0
1469,"00:00:48,977","00:00:49,011",48.977,49.011,1469,34,2026-06-09 08:35:22.413,200.0,1/5000.0,1.8,0.0,default,24.0,32.102689,35.209044,31.0,731.582,5240.0
1470,"00:00:49,011","00:00:49,044",49.011,49.044,1470,33,2026-06-09 08:35:22.446,200.0,1/5000.0,1.8,0.0,default,24.0,32.102689,35.209044,31.0,731.582,5241.0
1471,"00:00:49,044","00:00:49,077",49.044,49.077,1471,33,2026-06-09 08:35:22.482,200.0,1/5000.0,1.8,0.0,default,24.0,32.102696,35.209036,31.0,731.582,5242.0
1472,"00:00:49,077","00:00:49,111",49.077,49.111,1472,34,2026-06-09 08:35:22.513,200.0,1/5000.0,1.8,0.0,default,24.0,32.102696,35.209036,31.0,731.582,5243.0
1473,"00:00:49,111","00:00:49,144",49.111,49.144,1473,33,2026-06-09 08:35:22.546,200.0,1/5000.0,1.8,0.0,default,24.0,32.102696,35.209036,31.0,731.582,5244.0
1474,"00:00:49,144","00:00:49,178",49.144,49.178,1474,34,2026-06-09 08:35:22.580,200.0,1/5000.0,1.8,0.0,default,24.0,32.102696,35.209036,31.0,731.582,5244.0
1475,"00:00:49,178","00:00:49,211",49.178,49.211,1475,33,2026-06-09 08:35:22.613,200.0,1/5000.0,1.8,0.0,default,24.0,32.102702,35.209029,31.0,731.582,5244.0
1476,"00:00:49,211","00:00:49,244",49.211,49.244,1476,33,2026-06-09 08:35:22.646,200.0,1/5000.0,1.8,0.0,default,24.0,32.102702,35.209029,31.0,731.582,5244.0
1477,"00:00:49,244","00:00:49,278",49.244,49.278,1477,34,2026-06-09 08:35:22.680,200.0,1/5000.0,1.8,0.0,default,24.0,32.102702,35.209029,31.0,731.582,5243.0
1478,"00:00:49,278","00:00:49,311",49.278,49.311,1478,33,2026-06-09 08:35:22.713,200.0,1/5000.0,1.8,0.0,default,24.0,32.102709,35.209022,31.1,731.682,5243.0
1479,"00:00:49,311","00:00:49,344",49.311,49.344,1479,33,2026-06-09 08:35:22.746,200.0,1/5000.0,1.8,0.0,default,24.0,32.102709,35.209022,31.1,731.682,5242.0
1480,"00:00:49,344","00:00:49,378",49.344,49.378,1480,34,2026-06-09 08:35:22.780,200.0,1/5000.0,1.8,0.0,default,24.0,32.102709,35.209022,31.1,731.682,5242.0
1481,"00:00:49,378","00:00:49,411",49.378,49.411,1481,33,2026-06-09 08:35:22.813,200.0,1/5000.0,1.8,0.0,default,24.0,32.102715,35.209015,31.1,731.682,5242.0
1482,"00:00:49,411","00:00:49,444",49.411,49.444,1482,33,2026-06-09 08:35:22.846,200.0,1/5000.0,1.8,0.0,default,24.0,32.102715,35.209015,31.1,731.682,5242.0
1483,"00:00:49,444","00:00:49,478",49.444,49.478,1483,34,2026-06-09 08:35:22.880,200.0,1/5000.0,1.8,0.0,default,24.0,32.102715,35.209015,31.1,731.682,5242.0
1484,"00:00:49,478","00:00:49,511",49.478,49.511,1484,33,2026-06-09 08:35:22.914,200.0,1/5000.0,1.8,0.0,default,24.0,32.102722,35.209007,31.1,731.682,5242.0
1485,"00:00:49,511","00:00:49,545",49.511,49.545,1485,34,2026-06-09 08:35:22.947,200.0,1/5000.0,1.8,0.0,default,24.0,32.102722,35.209007,31.1,731.682,5242.0
1486,"00:00:49,545","00:00:49,578",49.545,49.578,1486,33,2026-06-09 08:35:22.980,200.0,1/5000.0,1.8,0.0,default,24.0,32.102722,35.209007,31.1,731.682,5242.0
1487,"00:00:49,578","00:00:49,611",49.578,49.611,1487,33,2026-06-09 08:35:23.013,200.0,1/5000.0,1.8,0.0,default,24.0,32.102729,35.208999,31.1,731.682,5241.0
1488,"00:00:49,611","00:00:49,645",49.611,49.645,1488,34,2026-06-09 08:35:23.047,200.0,1/5000.0,1.8,0.0,default,24.0,32.102729,35.208999,31.1,731.682,5241.0
1489,"00:00:49,645","00:00:49,678",49.645,49.678,1489,33,2026-06-09 08:35:23.080,200.0,1/5000.0,1.8,0.0,default,24.0,32.102729,35.208999,31.1,731.682,5240.0
1490,"00:00:49,678","00:00:49,711",49.678,49.711,1490,33,2026-06-09 08:35:23.114,200.0,1/5000.0,1.8,0.0,default,24.0,32.102736,35.208992,31.1,731.682,5240.0
1491,"00:00:49,711","00:00:49,745",49.711,49.745,1491,34,2026-06-09 08:35:23.147,200.0,1/5000.0,1.8,0.0,default,24.0,32.102736,35.208992,31.1,731.682,5239.0
1492,"00:00:49,745","00:00:49,778",49.745,49.778,1492,33,2026-06-09 08:35:23.180,200.0,1/5000.0,1.8,0.0,default,24.0,32.102736,35.208992,31.1,731.682,5238.0
